code	name	city	state	country
BPA	Grumman	Bethpage	NY	US
BGM	Broome County	Binghamton/Endicott/Johnson City	NY	US
BUF	Buffalo	Buffalo	NY	US
CTO	Peconic River	Calverton	NY	US
COP	Cooperstown	Cooperstown	NY	US
ELM	Corning-Elmira	Corning/Elmira	NY	US
CTX	Cortland	Cortland	NY	US
DSV	Dansville	Dansville	NY	US
DPK	Deer Park	Deer Park	NY	US
DKK	Dunkirk	Dunkirk	NY	US
HTO	East Hampton	East Hampton	NY	US
FRG	Republic Field	Farmingdale	NY	US
FID	Elizabeth Field	Fishers Island	NY	US
GFL	Warren County	Glens Falls	NY	US
HCC	Columbia County	Hudson	NY	US
ISP	Long Island	Islip	NY	US
ITH	Tompkins County	Ithaca	NY	US
JHW	Chautauqua County	Jamestown	NY	US
LKP	Lake Placid	Lake Placid	NY	US
MSS	Richards Field	Massena	NY	US
MTP	Sky Portal	Montauk	NY	US
MGJ	Orange County	Montgomery	NY	US
MSV	Sullivan County Intl	Monticello	NY	US
NYC	All airports	New York	NY	US
LGA	La Guardia	New York	NY	US
JFK	John F Kennedy Intl	New York	NY	US
FLU	Flushing	New York	NY	US
SWF	Stewart	Newburgh	NY	US
IAG	Niagara Falls	Niagara Falls	NY	US
OIC	Eaton	Norwich	NY	US
OGS	Ogdensburg	Ogdensburg	NY	US
OLE	Olean	Olean	NY	US
ONH	Oneonta	Oneonta	NY	US
PLB	Clinton County	Plattsburgh	NY	US
POU	Dutchess County	Poughkeepsie	NY	US
ROC	Monroe County	Rochester	NY	US
RSX	Rouses Point	Rouses Point	NY	US
SLK	Adirondack	Saranac Lake	NY	US
SCH	County	Schenectady	NY	US
WSH	Brookhaven	Shirley	NY	US
SXY	Sidney	Sidney	NY	US
SYR	Hancock Intl	Syracuse	NY	US
UCA	Oneida County	Utica	NY	US
ART	Watertown	Watertown	NY	US
ELZ	Wellsville	Wellsville	NY	US
HPN	Westchester County	Westchester County	NY	US
FOK	Suffolk County	Westhampton	NY	US
CAK	Akron/Canton	Akron/Canton	OH	US
AKC	Fulton International	Akron/Canton	OH	US
ATO	Ohio University	Athens	OH	US
HTW	Huntington County	Chesapeake	OH	US
CVG	Cinci./N. Kentucky	Cincinnati	OH	US
LUK	Cincinnati	Cincinnati	OH	US
CLE	Hopkins Intl	Cleveland	OH	US
CGF	Cuyahoga County	Cleveland	OH	US
BKL	Burke Lakefront	Cleveland	OH	US
CMH	Columbus	Columbus	OH	US
LCK	Rickenbacker	Columbus	OH	US
OSU	Ohio State	Columbus	OH	US
MGY	Montgomery Co	Dayton	OH	US
DAY	Dayton	Dayton	OH	US
DFI	Memorial	Defiance	OH	US
FDY	Findlay	Findlay	OH	US
GQQ	Galion	Galion	OH	US
HAO	Hamilton	Hamilton	OH	US
JFN	Ashtabula	Jefferson	OH	US
AOH	Allen County	Lima	OH	US
MFD	Lahm Municipal	Mansfield	OH	US
PKB	Marietta/Parkersburg	Marietta/Parkersburg	OH	US
MNN	Marion	Marion	OH	US
MWO	Hook Field	Middletown	OH	US
PHD	Harry Clever	New Philadelphia	OH	US
OXD	Miami University	Oxford	OH	US
PVZ	Casement	Painesville	OH	US
PMH	Portsmouth	Portsmouth	OH	US
SKY	Griffing Sandusky	Sandusky	OH	US
SGH	Springfield	Springfield	OH	US
TDZ	Toledo	Toledo	OH	US
TOL	Express	Toledo	OH	US
AXV	Neil Armstrong	Wapakoneta	OH	US
LNN	Lost Nation	Willoughby	OH	US
ILN	Clinton Field	Wilmington	OH	US
BJJ	Wayne County	Wooster	OH	US
YNG	Youngstown	Youngstown	OH	US
ZZV	Zanesville	Zanesville	OH	US
ADT	Ada	Ada	OK	US
AXS	Altus	Altus	OK	US
LTS	All airports	Altus	OK	US
ATE	Antlers	Antlers	OK	US
ADM	Municipal Arpt	Ardmore	OK	US
AHD	Downtown	Ardmore	OK	US
BVO	Bartlesville	Bartlesville	OK	US
BWL	Blackwell	Blackwell	OK	US
CKA	Kegelman AF	Cherokee	OK	US
CHK	Chickasha	Chickasha	OK	US
CLK	Clinton	Clinton	OK	US
CSM	Sherman	Clinton	OK	US
CUH	Cushing	Cushing	OK	US
DUC	Halliburton	Duncan	OK	US
DUA	Eaker	Durant	OK	US
ELK	Elk City	Elk City	OK	US
WDG	Enid Woodring Mun.	Enid	OK	US
FDR	Frederick	Frederick	OK	US
GAG	Gage	Gage	OK	US
GOK	Guthrie	Guthrie	OK	US
GUY	Guymon	Guymon	OK	US
HBR	Hobart	Hobart	OK	US
HUJ	Hugo	Hugo	OK	US
LAW	Lawton	Lawton	OK	US
MLC	Mc Alester	Mc Alester	OK	US
MIO	Miami	Miami	OK	US
MKO	Davis Field	Muskogee	OK	US
HAX	Hatbox Field	Muskogee	OK	US
OUN	Max Westheimer	Norman	OK	US
PWA	Wiley Post	Oklahoma City	OK	US
OKC	Will Rogers World	Oklahoma City	OK	US
OKM	Okmulgee	Okmulgee	OK	US
PNC	Ponca City	Ponca City	OK	US
RKR	Robert S Kerr	Poteau	OK	US
NRI	Shangri-la	Shangri-la	OK	US
SNL	Shawnee	Shawnee	OK	US
SWO	Searcy Fld	Stillwater	OK	US
SUD	Stroud	Stroud	OK	US
TUL	Tulsa	Tulsa	OK	US
RVS	R.Lloyd Jones	Tulsa	OK	US
WWR	West Woodward	Woodward	OK	US
CVO	Albany/Corvallis	Albany/Corvallis	OR	US
AST	Astoria	Astoria	OR	US
BKE	Baker	Baker	OR	US
BDY	State	Bandon	OR	US
RDM	Bend/Redmond	Bend/Redmond	OR	US
BOK	Brookings State	Brookings	OR	US
BNO	Burns	Burns	OR	US
CZK	Cascade Locks	Cascade Locks	OR	US
CHZ	State	Chiloquin	OR	US
EUG	Eugene	Eugene	OR	US
GOL	State	Gold Beach	OR	US
HES	State	Hermiston	OR	US
HIO	Portland	Hillsboro	OR	US
JDA	John Day	John Day	OR	US
LMT	Kingsley Field	Klamath Falls	OR	US
LGD	La Grande	La Grande	OR	US
LKV	Lake County	Lakeview	OR	US
MDJ	City-county	Madras	OR	US
MFR	Medford	Medford	OR	US
ONP	Newport	Newport	OR	US
OTH	North Bend	North Bend	OR	US
ONO	Ontario	Ontario	OR	US
PFC	State	Pacific City	OR	US
PDT	Pendleton	Pendleton	OR	US
PDX	Portland	Portland	OR	US
PRZ	Prineville	Prineville	OR	US
REO	State	Rome	OR	US
RBG	Roseburg	Roseburg	OR	US
SLE	Mcnary Field	Salem	OR	US
SUO	Sun River	Sun River	OR	US
DLS	The Dalles	The Dalles	OR	US
TTD	Troutdale	Troutdale	OR	US
ABE	Allentown-Bethlehem	Allentown/Bethlehem/Easton	PA	US
AOO	Blair County	Altoona/Martinsburg	PA	US
BFP	Beaver Falls	Beaver Falls	PA	US
PSB	Bellefonte/Clearfield/Philipsburg	Bellefonte/Clearfield/Philipsburg	PA	US
BSI	Blairsville	Blairsville	PA	US
BBX	Wings Field	Blue Bell	PA	US
BFD	Bradford	Bradford	PA	US
BTP	Graham Field	Butler	PA	US
CTH	Chester Carlson	Coatesville	PA	US
CYE	Crystal Lake	Crystal Lake	PA	US
